169,66,1042042,1048867238,60694,443,0,7,6,19,18,1
170,66,1042042,1048867238,60696,443,0,7,6,20,18,1
171,184,1042042,1048867238,60693,443,0,7,6,21,18,1
172,184,1042042,1048867238,60694,443,0,8,6,22,18,1
173,184,1042042,1048867238,60696,443,0,8,6,23,18,1
174,624,1042042,1048867238,60693,443,0,8,6,24,18,1
175,628,1042042,1048867238,60694,443,0,9,6,25,18,1
176,615,1042042,1048867238,60696,443,0,9,6,26,18,1
177,300,1048867238,1042042,443,60693,0,7,8,19,26,1
178,300,1048867238,1042042,443,60694,0,7,9,20,26,1
179,300,1048867238,1042042,443,60696,0,7,9,21,26,1
180,1514,1048867238,1042042,443,60694,0,8,9,22,26,1
181,1514,1048867238,1042042,443,60694,0,9,9,23,26,1
182,1514,1048867238,1042042,443,60694,0,10,9,24,26,1
183,483,1048867238,1042042,443,60694,0,11,9,25,26,1
184,66,1042042,1048867238,60694,443,0,10,11,27,25,1
185,1514,1048867238,1042042,443,60693,0,8,8,26,27,1
186,1514,1048867238,1042042,443,60693,0,9,8,27,27,1
187,1514,1048867238,1042042,443,60693,0,10,8,28,27,1
188,1514,1048867238,1042042,443,60693,0,11,8,29,27,1
189,1514,1048867238,1042042,443,60693,0,12,8,30,27,1
190,1514,1048867238,1042042,443,60693,0,13,8,31,27,1
191,1514,1048867238,1042042,443,60693,0,14,8,32,27,1
192,1514,1048867238,1042042,443,60693,0,15,8,33,27,1
193,1514,1048867238,1042042,443,60693,0,16,8,34,27,1
194,1514,1048867238,1042042,443,60693,0,17,8,35,27,1
195,1514,1048867238,1042042,443,60693,0,18,8,36,27,1
196,1178,1048867238,1042042,443,60693,0,19,8,37,27,1
197,66,1042042,1048867238,60694,443,0,11,11,28,37,1
198,1514,1048867238,1042042,443,60696,0,8,9,38,28,1
199,66,1042042,1048867238,60693,443,0,9,19,29,38,1
200,66,1042042,1048867238,60693,443,0,10,19,30,38,1
201,1514,1048867238,1042042,443,60696,0,9,9,39,30,1
202,1514,1048867238,1042042,443,60696,0,10,9,40,30,1
203,66,1042042,1048867238,60693,443,0,11,19,31,40,1
204,1514,1048867238,1042042,443,60696,0,11,9,41,31,1
205,1514,1048867238,1042042,443,60696,0,12,9,42,31,1
206,1514,1048867238,1042042,443,60696,0,13,9,43,31,1
207,1514,1048867238,1042042,443,60696,0,14,9,44,31,1
208,1514,1048867238,1042042,443,60696,0,15,9,45,31,1
209,1514,1048867238,1042042,443,60696,0,16,9,46,31,1
210,1514,1048867238,1042042,443,60696,0,17,9,47,31,1
211,1514,1048867238,1042042,443,60696,0,18,9,48,31,1
212,66,1042042,1048867238,60693,443,0,12,19,32,48,1
213,1514,1048867238,1042042,443,60696,0,19,9,49,32,1
214,1514,1048867238,1042042,443,60696,0,20,9,50,32,1
215,1514,1048867238,1042042,443,60696,0,21,9,51,32,1
216,1514,1048867238,1042042,443,60696,0,22,9,52,32,1
217,66,1042042,1048867238,60696,443,0,10,22,33,52,1
218,66,1042042,1048867238,60696,443,0,11,22,34,52,1
219,66,1042042,1048867238,60696,443,0,12,22,35,52,1
220,66,1042042,1048867238,60696,443,0,13,22,36,52,1
221,66,1042042,1048867238,60696,443,0,14,22,37,52,1
222,66,1042042,1048867238,60696,443,0,15,22,38,52,1
223,1514,1048867238,1042042,443,60696,0,23,15,53,38,1
224,1514,1048867238,1042042,443,60696,0,24,15,54,38,1
225,1514,1048867238,1042042,443,60696,0,25,15,55,38,1
226,1514,1048867238,1042042,443,60696,0,26,15,56,38,1
227,1514,1048867238,1042042,443,60696,0,27,15,57,38,1
228,1514,1048867238,1042042,443,60696,0,28,15,58,38,1
229,1514,1048867238,1042042,443,60696,0,29,15,59,38,1
230,1514,1048867238,1042042,443,60696,0,30,15,60,38,1
231,1514,1048867238,1042042,443,60696,0,31,15,61,38,1
232,1514,1048867238,1042042,443,60696,0,32,15,62,38,1
233,1514,1048867238,1042042,443,60696,0,33,15,63,38,1
234,1514,1048867238,1042042,443,60696,0,34,15,64,38,1
235,1514,1048867238,1042042,443,60696,0,35,15,65,38,1
236,1514,1048867238,1042042,443,60696,0,36,15,66,38,1
237,1514,1048867238,1042042,443,60696,0,37,15,67,38,1
238,1514,1048867238,1042042,443,60696,0,38,15,68,38,1
239,1514,1048867238,1042042,443,60696,0,39,15,69,38,1
240,1514,1048867238,1042042,443,60696,0,40,15,70,38,1
241,1514,1048867238,1042042,443,60696,0,41,15,71,38,1
242,1514,1048867238,1042042,443,60696,0,42,15,72,38,1
243,1514,1048867238,1042042,443,60696,0,43,15,73,38,1
244,1514,1048867238,1042042,443,60696,0,44,15,74,38,1
245,1514,1048867238,1042042,443,60696,0,45,15,75,38,1
246,1514,1048867238,1042042,443,60696,0,46,15,76,38,1
247,1514,1048867238,1042042,443,60696,0,47,15,77,38,1
248,1514,1048867238,1042042,443,60696,0,48,15,78,38,1
249,1514,1048867238,1042042,443,60696,0,49,15,79,38,1
250,66,1042042,1048867238,60694,443,0,12,11,39,79,1
251,1514,1048867238,1042042,443,60696,0,50,15,80,39,1
252,66,1042042,1048867238,60696,443,0,16,50,40,80,1
253,1514,1048867238,1042042,443,60696,0,51,16,81,40,1
254,1514,1048867238,1042042,443,60696,0,52,16,82,40,1
255,1514,1048867238,1042042,443,60696,0,53,16,83,40,1
256,66,1042042,1048867238,60696,443,0,17,53,41,83,1
257,1514,1048867238,1042042,443,60696,0,54,17,84,41,1
258,66,1042042,1048867238,60696,443,0,18,54,42,84,1
259,66,1042042,1048867238,60696,443,0,19,54,43,84,1
260,66,1042042,1048867238,60696,443,0,20,54,44,84,1
261,66,1042042,1048867238,60696,443,0,21,54,45,84,1
262,66,1042042,1048867238,60696,443,0,22,54,46,84,1
263,66,1042042,1048867238,60696,443,0,23,54,47,84,1
264,66,1042042,1048867238,60696,443,0,24,54,48,84,1
265,66,1042042,1048867238,60693,443,0,13,19,49,84,1
266,1514,1048867238,1042042,443,60696,0,55,24,85,49,1
267,1514,1048867238,1042042,443,60696,0,56,24,86,49,1
268,1514,1048867238,1042042,443,60696,0,57,24,87,49,1
269,1514,1048867238,1042042,443,60696,0,58,24,88,49,1
270,1514,1048867238,1042042,443,60696,0,59,24,89,49,1
271,1514,1048867238,1042042,443,60696,0,60,24,90,49,1
272,1514,1048867238,1042042,443,60696,0,61,24,91,49,1
273,349,1048867238,1042042,443,60696,0,62,24,92,49,1
274,66,1042042,1048867238,60696,443,0,25,62,50,92,1
275,66,1042042,1048867238,60696,443,0,26,62,51,92,1
276,677,1042042,1048867238,60696,443,0,27,62,52,92,1
277,635,1042042,1048867238,60693,443,0,14,19,53,92,1
278,1514,1048867238,1042042,443,60696,0,63,27,93,53,1
279,478,1048867238,1042042,443,60696,0,64,27,94,53,1
280,66,1042042,1048867238,60696,443,0,28,64,54,94,1
281,1029,1048867238,1042042,443,60693,0,20,14,95,54,1
282,66,1042042,1048867238,60693,443,0,15,20,55,95,1
283,141,1042042,17221712163,37475,443,0,11,10,12,10,1
284,1171,1042042,17221712163,37475,443,0,12,10,13,10,1
285,75,17221712163,1042042,443,37475,0,11,12,11,13,1
286,129,17221712163,1042042,443,37475,0,12,12,12,13,1
287,60,17221712163,1042042,443,37475,0,13,12,13,13,1
288,83,1042042,17221712163,37475,443,0,13,13,14,13,1
289,66,621380117,1042042,80,55473,0,13,13,8,8,1
290,66,1042042,621380117,55473,80,0,8,6,9,8,1
291,66,1722179238,1042042,80,39266,0,1,0,1,0,1
292,66,1042042,1722179238,39266,80,0,1,1,1,1,1
293,141,1042042,17221712163,37475,443,0,14,13,15,13,1
294,1392,1042042,17221712163,37475,443,0,15,13,16,13,1
295,113,1042042,17221712163,37475,443,0,16,13,17,13,1
296,78,17221712163,1042042,443,37475,0,14,16,14,17,1
297,129,17221712163,1042042,443,37475,0,15,16,15,17,1
298,60,17221712163,1042042,443,37475,0,16,16,16,17,1
299,83,1042042,17221712163,37475,443,0,17,16,18,16,1
300,66,1042042,157240220,48726,443,0,1,0,1,0,1
301,142,1042042,17221712163,37475,443,0,18,16,19,16,1
302,1392,1042042,17221712163,37475,443,0,19,16,20,16,1
303,1392,1042042,17221712163,37475,443,0,20,16,21,16,1
304,1392,1042042,17221712163,37475,443,0,21,16,22,16,1
305,777,1042042,17221712163,37475,443,0,22,16,23,16,1
306,75,17221712163,1042042,443,37475,0,17,22,17,23,1
307,75,17221712163,1042042,443,37475,0,18,22,18,23,1
308,129,17221712163,1042042,443,37475,0,19,22,19,23,1
309,60,17221712163,1042042,443,37475,0,20,22,20,23,1
310,86,1042042,17221712163,37475,443,0,23,20,24,20,1
311,1126,1042042,74125192188,42392,5228,0,23,20,3,2,1
312,66,74125192188,1042042,5228,42392,0,3,2,3,3,1
313,405,74125192188,1042042,5228,42392,0,4,2,4,3,1
314,66,1042042,74125192188,42392,5228,0,3,4,4,4,1
315,42,9431042,100,0,0,0,2,2,1,0,1
316,42,681971042,42248218,3143,24067,0,1,0,1,0,1
317,79,1042042,104201,64277,53,0,1,0,4,3,1
318,66,1042042,31136716,42130,443,0,1,0,1,0,1
319,119,104201,1042042,53,64277,0,1,1,4,4,1
320,1392,1042042,1722171046,36764,443,0,1,0,1,0,1
321,1392,1722171046,1042042,443,36764,0,1,1,1,1,1
322,73,1722171046,1042042,443,36764,0,2,1,2,1,1
323,81,1042042,1722171046,36764,443,0,2,2,2,2,1
324,80,1042042,1722171046,36764,443,0,3,2,3,2,1
325,505,1042042,1722171046,36764,443,0,4,2,4,2,1
326,710,1042042,1722171046,36764,443,0,5,2,5,2,1
327,69,1722171046,1042042,443,36764,0,3,5,3,5,1
328,78,1722171046,1042042,443,36764,0,4,5,4,5,1
329,374,1722171046,1042042,443,36764,0,5,5,5,5,1
330,68,1722171046,1042042,443,36764,0,6,5,6,5,1
331,557,1722171046,1042042,443,36764,0,7,5,7,5,1
332,60,1722171046,1042042,443,36764,0,8,5,8,5,1
333,86,1042042,1722171046,36764,443,0,6,8,6,8,1
334,80,1042042,1722171046,36764,443,0,7,8,7,8,1
335,168,1042042,1722171046,36764,443,0,8,8,8,8,1
336,1392,1042042,1722171046,36764,443,0,9,8,9,8,1
337,157,1042042,1722171046,36764,443,0,10,8,10,8,1
338,81,1722171046,1042042,443,36764,0,9,10,9,10,1
339,95,1722171046,1042042,443,36764,0,10,10,10,10,1
340,549,1722171046,1042042,443,36764,0,11,10,11,10,1
341,70,1722171046,1042042,443,36764,0,12,10,12,10,1
342,60,1722171046,1042042,443,36764,0,13,10,13,10,1
343,83,1042042,1722171046,36764,443,0,11,13,11,13,1
344,80,1042042,1722171046,36764,443,0,12,13,12,13,1
345,69,1042042,1588548247,48278,443,0,1,0,1,0,1
346,66,1588548247,1042042,443,48278,0,1,1,1,1,1
347,112,1042042,1588548247,48278,443,0,2,1,2,1,1
348,116,1588548247,1042042,443,48278,0,2,2,2,2,1
349,66,1042042,1588548247,48278,443,0,3,2,3,2,1
350,69,1042042,1588548247,48278,443,0,4,2,4,2,1
351,66,1588548247,1042042,443,48278,0,3,4,3,4,1
352,99,1042042,1588548247,48278,443,0,5,3,5,3,1
353,66,1588548247,1042042,443,48278,0,4,5,4,5,1
354,121,1722176234,1042042,443,35509,0,1,0,1,0,1
355,66,1722176234,1042042,443,35509,0,2,0,2,0,1
356,95,1042042,104201,38600,53,0,1,0,5,4,1
357,104,1042042,1722176234,35509,443,0,1,2,1,2,1
358,89,1042042,1722176234,35509,443,0,2,2,2,2,1
359,66,1042042,1722176234,35509,443,0,3,2,3,2,1
360,321,104201,1042042,53,38600,0,3,2,5,5,1
361,54,1722176234,1042042,443,35509,0,3,3,3,3,1
362,78,1042042,104201,4497,53,0,1,0,6,5,1
363,304,104201,1042042,53,4497,0,1,1,6,6,1
364,74,1042042,1722179234,45670,443,0,1,0,1,0,1
365,82,1042042,104201,16695,53,0,1,0,7,6,1
366,74,1722179234,1042042,443,45670,0,1,1,1,1,1
367,66,1042042,1722179234,45670,443,0,2,1,2,1,1
368,291,1042042,1722179234,45670,443,0,3,1,3,1,1
369,66,1722179234,1042042,443,45670,0,2,3,2,3,1
370,140,104201,1042042,53,16695,0,1,1,7,7,1
371,1484,1722179234,1042042,443,45670,0,3,3,3,3,1
372,1484,1722179234,1042042,443,45670,0,4,3,4,3,1
373,876,1722179234,1042042,443,45670,0,5,3,5,3,1
374,66,1042042,1722179234,45670,443,0,4,5,4,5,1
375,74,1042042,1722176208,34590,443,0,1,0,1,0,1
376,66,1042042,1722179234,45670,443,0,5,5,5,5,1
377,66,1042042,1722179234,45670,443,0,6,5,6,5,1
378,74,1722176208,1042042,443,34590,0,1,1,1,1,1
379,66,1042042,1722176208,34590,443,0,2,1,2,1,1
380,295,1042042,1722176208,34590,443,0,3,1,3,1,1
381,192,1042042,1722179234,45670,443,0,7,5,7,5,1
382,66,1722176208,1042042,443,34590,0,2,3,2,3,1
383,1484,1722176208,1042042,443,34590,0,3,3,3,3,1
384,1484,1722176208,1042042,443,34590,0,4,3,4,3,1
385,1271,1722176208,1042042,443,34590,0,5,3,5,3,1
386,367,1722179234,1042042,443,45670,0,6,7,6,7,1
387,66,1042042,1722176208,34590,443,0,4,5,4,5,1
388,66,1042042,1722176208,34590,443,0,5,5,5,5,1
389,66,1042042,1722176208,34590,443,0,6,5,6,5,1
390,66,1042042,1722179234,45670,443,0,8,6,8,6,1
391,397,1042042,1722179234,45670,443,0,9,6,9,6,1
392,192,1042042,1722176208,34590,443,0,7,5,7,5,1
393,372,1722176208,1042042,443,34590,0,6,7,6,7,1
394,310,1042042,1722176208,34590,443,0,8,6,8,6,1
395,66,1722179234,1042042,443,45670,0,7,9,7,9,1
396,625,1722179234,1042042,443,45670,0,8,9,8,9,1
397,385,1722179234,1042042,443,45670,0,9,9,9,9,1
398,100,1722179234,1042042,443,45670,0,10,9,10,9,1
399,66,1042042,1722179234,45670,443,0,10,10,10,10,1
400,1125,1722176208,1042042,443,34590,0,7,8,7,8,1
401,66,1042042,1722176208,34590,443,0,9,7,9,7,1
402,326,1042042,1722176208,34590,443,0,10,7,10,7,1
403,1166,1722176208,1042042,443,34590,0,8,10,8,10,1
404,66,1042042,1722176208,34590,443,0,11,8,11,8,1
405,315,1042042,1722176208,34590,443,0,12,8,12,8,1
406,1123,1722176208,1042042,443,34590,0,9,12,9,12,1
407,66,1042042,1722176208,34590,443,0,13,9,13,9,1
408,317,1042042,1722176208,34590,443,0,14,9,14,9,1
409,1132,1722176208,1042042,443,34590,0,10,14,10,14,1
410,66,1042042,1722176208,34590,443,0,15,10,15,10,1
411,323,1042042,1722176208,34590,443,0,16,10,16,10,1
412,1051,1722176208,1042042,443,34590,0,11,16,11,16,1
413,322,1042042,1722176208,34590,443,0,17,11,17,11,1
414,1157,1722176208,1042042,443,34590,0,12,17,12,17,1
415,66,1042042,1722176208,34590,443,0,18,12,18,12,1
416,108,1572401815,1042042,443,53000,0,1,0,1,0,1
417,66,1572401815,1042042,443,53000,0,2,0,2,0,1
418,66,1572401815,1042042,443,53000,0,3,0,3,0,1
419,66,1042042,1572401815,53000,443,0,1,3,1,3,1
420,78,1042042,1572401815,53000,443,0,2,3,2,3,1
421,108,31137137,1042042,443,48421,0,2,3,1,0,1
422,66,31137137,1042042,443,48421,0,1,0,2,0,1
423,66,31137137,1042042,443,48421,0,2,0,3,0,1
424,66,1042042,31137137,48421,443,0,1,2,1,3,1
425,78,1042042,31137137,48421,443,0,2,2,2,3,1
426,108,1042042,31137137,48421,443,0,3,2,3,3,1
427,66,1042042,31137137,48421,443,0,4,2,4,3,1
428,54,31137137,1042042,443,48421,0,3,4,4,4,1
429,69,1042042,1588548247,48278,443,0,6,4,6,4,1
430,75,1042042,104201,39964,53,0,1,0,8,7,1
431,66,1588548247,1042042,443,48278,0,5,6,5,6,1
432,101,1042042,1588548247,48278,443,0,7,5,7,5,1
433,91,104201,1042042,53,39964,0,1,1,8,8,1
434,74,1042042,1722179227,52780,443,0,1,0,2,8,1
435,105,1588548247,1042042,443,48278,0,6,7,6,7,1
436,66,1042042,1588548247,48278,443,0,8,6,8,6,1
437,74,1722179227,1042042,443,52780,0,1,1,1,2,1
438,66,1042042,1722179227,52780,443,0,2,1,3,1,1
439,288,1042042,1722179227,52780,443,0,3,1,4,1,1
440,66,1722179227,1042042,443,52780,0,2,3,2,4,1
441,1484,1722179227,1042042,443,52780,0,3,3,3,4,1
442,1484,1722179227,1042042,443,52780,0,4,3,4,4,1
443,1375,1722179227,1042042,443,52780,0,5,3,5,4,1
444,66,1042042,1722179227,52780,443,0,4,5,5,5,1
445,66,1042042,1722179227,52780,443,0,5,5,6,5,1
446,66,1042042,1722179227,52780,443,0,6,5,7,5,1
447,192,1042042,1722179227,52780,443,0,7,5,8,5,1
448,364,1722179227,1042042,443,52780,0,6,7,6,8,1
449,323,1042042,1722179227,52780,443,0,8,6,9,6,1
450,1484,1722179227,1042042,443,52780,0,7,8,7,9,1
451,1484,1722179227,1042042,443,52780,0,8,8,8,9,1
452,1484,1722179227,1042042,443,52780,0,9,8,9,9,1
453,1484,1722179227,1042042,443,52780,0,10,8,10,9,1
454,1484,1722179227,1042042,443,52780,0,11,8,11,9,1
455,1484,1722179227,1042042,443,52780,0,12,8,12,9,1
456,1484,1722179227,1042042,443,52780,0,13,8,13,9,1
457,1484,1722179227,1042042,443,52780,0,14,8,14,9,1
458,1484,1722179227,1042042,443,52780,0,15,8,15,9,1
459,1484,1722179227,1042042,443,52780,0,16,8,16,9,1
460,1484,1722179227,1042042,443,52780,0,17,8,17,9,1
461,1484,1722179227,1042042,443,52780,0,18,8,18,9,1
462,66,1042042,1722179227,52780,443,0,9,18,10,18,1
463,66,1042042,1722179227,52780,443,0,10,18,11,18,1
464,66,1042042,1722179227,52780,443,0,11,18,12,18,1
